,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
744,USGC HSFO (PLATTS) - ICE FUTURES ENERGY DIV,220503,2022-05-03,02141B,IFED,1,21,19084,6665,378,963,11227,17500,18855,18841,229,243,19084,6665,378,963,11227,17500,18855,18841,229,243,0,0,0,0,0,0,0,0,0,0,-4389.0,291.0,-160.0,-269.0,-4385.0,-4099.0,-4363.0,-4528.0,-26.0,139.0,100,34.9,2.0,5.0,58.8,91.7,98.8,98.7,1.2,1.3,100,34.9,2.0,5.0,58.8,91.7,98.8,98.7,1.2,1.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,5,1,5,27,38,33,43,45,5,1,5,27,38,33,43,0,0,0,0,0,0,0,0,50.5,30.5,72.0,50.1,40.7,22.7,54.8,34.4,50.5,30.5,72.0,50.1,40.7,22.7,54.8,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000 barrels
745,USGC HSFO (PLATTS) - ICE FUTURES ENERGY DIV,220426,2022-04-26,02141B,IFED,1,21,23473,6374,538,1232,15612,21599,23218,23369,255,104,23473,6374,538,1232,15612,21599,23218,23369,255,104,0,0,0,0,0,0,0,0,0,0,1348.0,426.0,0.0,18.0,886.0,1352.0,1330.0,1370.0,18.0,-22.0,100,27.2,2.3,5.2,66.5,92.0,98.9,99.6,1.1,0.4,100,27.2,2.3,5.2,66.5,92.0,98.9,99.6,1.1,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,4,2,5,28,37,34,42,45,4,2,5,28,37,34,42,0,0,0,0,0,0,0,0,45.3,30.3,63.6,49.6,34.8,20.4,47.4,32.8,45.3,30.3,63.6,49.6,34.8,20.4,47.4,32.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000 barrels
746,USGC HSFO (PLATTS) - ICE FUTURES ENERGY DIV,220419,2022-04-19,02141B,IFED,1,21,22125,5948,538,1214,14726,20247,21888,21999,237,126,22125,5948,538,1214,14726,20247,21888,21999,237,126,0,0,0,0,0,0,0,0,0,0,1531.0,1343.0,-16.0,-214.0,402.0,1742.0,1531.0,1512.0,0.0,19.0,100,26.9,2.4,5.5,66.6,91.5,98.9,99.4,1.1,0.6,100,26.9,2.4,5.5,66.6,91.5,98.9,99.4,1.1,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,5,2,5,28,37,35,42,45,5,2,5,28,37,35,42,0,0,0,0,0,0,0,0,46.2,32.2,65.1,50.7,35.2,21.8,48.5,33.1,46.2,32.2,65.1,50.7,35.2,21.8,48.5,33.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000 barrels
747,USGC HSFO (PLATTS) - ICE FUTURES ENERGY DIV,220412,2022-04-12,02141B,IFED,1,21,20594,4605,554,1428,14324,18505,20357,20487,237,107,20594,4605,554,1428,14324,18505,20357,20487,237,107,0,0,0,0,0,0,0,0,0,0,1505.0,371.0,-10.0,-6.0,1125.0,1491.0,1490.0,1475.0,15.0,30.0,100,22.4,2.7,6.9,69.6,89.9,98.8,99.5,1.2,0.5,100,22.4,2.7,6.9,69.6,89.9,98.8,99.5,1.2,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,4,3,5,28,36,35,41,44,4,3,5,28,36,35,41,0,0,0,0,0,0,0,0,44.5,28.9,64.3,47.3,36.1,18.8,48.4,30.1,44.5,28.9,64.3,47.3,36.1,18.8,48.4,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000 barrels
748,USGC HSFO (PLATTS) - ICE FUTURES ENERGY DIV,220405,2022-04-05,02141B,IFED,1,21,19089,4234,564,1434,13199,17014,18867,19012,222,77,19089,4234,564,1434,13199,17014,18867,19012,222,77,0,0,0,0,0,0,0,0,0,0,-4704.0,-700.0,15.0,-154.0,-3859.0,-4555.0,-4713.0,-4694.0,9.0,-10.0,100,22.2,3.0,7.5,69.1,89.1,98.8,99.6,1.2,0.4,100,22.2,3.0,7.5,69.1,89.1,98.8,99.6,1.2,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,4,3,5,29,39,36,44,47,4,3,5,29,39,36,44,0,0,0,0,0,0,0,0,42.1,29.4,62.7,47.2,34.5,18.7,47.7,28.8,42.1,29.4,62.7,47.2,34.5,18.7,47.7,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000 barrels
749,USGC HSFO (PLATTS) - ICE FUTURES ENERGY DIV,220329,2022-03-29,02141B,IFED,1,21,23793,4934,549,1588,17058,21569,23580,23706,213,87,23793,4934,549,1588,17058,21569,23580,23706,213,87,0,0,0,0,0,0,0,0,0,0,1876.0,661.0,-6.0,-157.0,1559.0,2227.0,2063.0,2064.0,-187.0,-188.0,100,20.7,2.3,6.7,71.7,90.7,99.1,99.6,0.9,0.4,100,20.7,2.3,6.7,71.7,90.7,99.1,99.6,0.9,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,5,2,6,33,41,40,47,50,5,2,6,33,41,40,47,0,0,0,0,0,0,0,0,35.8,31.5,56.1,50.4,28.9,18.3,39.8,30.0,35.8,31.5,56.1,50.4,28.9,18.3,39.8,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000 barrels
750,USGC HSFO (PLATTS) - ICE FUTURES ENERGY DIV,220322,2022-03-22,02141B,IFED,1,21,21917,4273,555,1745,15499,19342,21517,21642,400,275,21917,4273,555,1745,15499,19342,21517,21642,400,275,0,0,0,0,0,0,0,0,0,0,1275.0,-30.0,21.0,420.0,730.0,684.0,1120.0,1125.0,155.0,150.0,100,19.5,2.5,8.0,70.7,88.3,98.2,98.7,1.8,1.3,100,19.5,2.5,8.0,70.7,88.3,98.2,98.7,1.8,1.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,5,2,6,34,41,41,47,50,5,2,6,34,41,41,47,0,0,0,0,0,0,0,0,35.8,30.8,54.0,49.7,28.8,19.9,40.4,30.8,35.8,30.8,54.0,49.7,28.8,19.9,40.4,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000 barrels
751,USGC HSFO (PLATTS) - ICE FUTURES ENERGY DIV,220315,2022-03-15,02141B,IFED,1,21,20642,4303,534,1325,14769,18658,20397,20517,245,125,20642,4303,534,1325,14769,18658,20397,20517,245,125,0,0,0,0,0,0,0,0,0,0,626.0,-68.0,82.0,420.0,340.0,321.0,692.0,823.0,-66.0,-197.0,100,20.8,2.6,6.4,71.5,90.4,98.8,99.4,1.2,0.6,100,20.8,2.6,6.4,71.5,90.4,98.8,99.4,1.2,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,5,2,6,32,40,39,46,48,5,2,6,32,40,39,46,0,0,0,0,0,0,0,0,37.5,34.6,55.4,52.9,29.8,21.9,41.0,32.0,37.5,34.6,55.4,52.9,29.8,21.9,41.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000 barrels
752,USGC HSFO (PLATTS) - ICE FUTURES ENERGY DIV,220308,2022-03-08,02141B,IFED,1,21,20016,4371,452,905,14429,18337,19705,19694,311,322,20016,4371,452,905,14429,18337,19705,19694,311,322,0,0,0,0,0,0,0,0,0,0,-3834.0,703.0,-45.0,-520.0,-3933.0,-3051.0,-3750.0,-3616.0,-84.0,-218.0,100,21.8,2.3,4.5,72.1,91.6,98.4,98.4,1.6,1.6,100,21.8,2.3,4.5,72.1,91.6,98.4,98.4,1.6,1.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,5,1,5,34,41,40,46,48,5,1,5,34,41,40,46,0,0,0,0,0,0,0,0,37.1,36.8,53.6,53.4,30.5,21.8,41.5,34.5,37.1,36.8,53.6,53.4,30.5,21.8,41.5,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000 barrels
753,USGC HSFO (PLATTS) - ICE FUTURES ENERGY DIV,220301,2022-03-01,02141B,IFED,1,21,23850,3668,497,1425,18362,21388,23455,23310,395,540,23850,3668,497,1425,18362,21388,23455,23310,395,540,0,0,0,0,0,0,0,0,0,0,3578.0,592.0,-528.0,-409.0,3240.0,4192.0,3423.0,3255.0,155.0,323.0,100,15.4,2.1,6.0,77.0,89.7,98.3,97.7,1.7,2.3,100,15.4,2.1,6.0,77.0,89.7,98.3,97.7,1.7,2.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,4,2,5,35,41,41,46,49,4,2,5,35,41,41,46,0,0,0,0,0,0,0,0,37.9,28.6,53.8,46.8,23.9,14.3,33.7,24.5,37.9,28.6,53.8,46.8,23.9,14.3,33.7,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000 barrels
754,USGC HSFO (PLATTS) - ICE FUTURES ENERGY DIV,220222,2022-02-22,02141B,IFED,1,21,20272,3076,1025,1834,15122,17196,20032,20055,240,217,20272,3076,1025,1834,15122,17196,20032,20055,240,217,0,0,0,0,0,0,0,0,0,0,761.0,-7.0,-20.0,-108.0,881.0,881.0,766.0,753.0,-5.0,8.0,100,15.2,5.1,9.0,74.6,84.8,98.8,98.9,1.2,1.1,100,15.2,5.1,9.0,74.6,84.8,98.8,98.9,1.2,1.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,3,3,5,32,40,38,45,48,3,3,5,32,40,38,45,0,0,0,0,0,0,0,0,42.1,29.1,60.4,45.1,26.6,13.6,38.3,23.4,42.1,29.1,60.4,45.1,26.6,13.6,38.3,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000 barrels
755,USGC HSFO (PLATTS) - ICE FUTURES ENERGY DIV,220215,2022-02-15,02141B,IFED,1,21,19511,3083,1045,1942,14241,16315,19266,19302,245,209,19511,3083,1045,1942,14241,16315,19266,19302,245,209,0,0,0,0,0,0,0,0,0,0,138.0,-28.0,449.0,197.0,17.0,-438.0,186.0,208.0,-48.0,-70.0,100,15.8,5.4,10.0,73.0,83.6,98.7,98.9,1.3,1.1,100,15.8,5.4,10.0,73.0,83.6,98.7,98.9,1.3,1.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,3,3,5,29,39,35,44,47,3,3,5,29,39,35,44,0,0,0,0,0,0,0,0,43.3,27.7,61.4,44.9,27.5,14.0,38.5,24.3,43.3,27.7,61.4,44.9,27.5,14.0,38.5,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000 barrels
756,USGC HSFO (PLATTS) - ICE FUTURES ENERGY DIV,220208,2022-02-08,02141B,IFED,1,21,19373,3111,596,1745,14224,16753,19080,19094,293,279,19373,3111,596,1745,14224,16753,19080,19094,293,279,0,0,0,0,0,0,0,0,0,0,-5009.0,-160.0,566.0,-827.0,-3805.0,-4648.0,-4792.0,-4909.0,-217.0,-100.0,100,16.1,3.1,9.0,73.4,86.5,98.5,98.6,1.5,1.4,100,16.1,3.1,9.0,73.4,86.5,98.5,98.6,1.5,1.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,3,2,4,30,38,35,42,45,3,2,4,30,38,35,42,0,0,0,0,0,0,0,0,47.2,26.1,63.3,45.2,28.0,14.3,37.1,23.7,47.2,26.1,63.3,45.2,28.0,14.3,37.1,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000 barrels
757,USGC HSFO (PLATTS) - ICE FUTURES ENERGY DIV,220201,2022-02-01,02141B,IFED,1,21,24382,3271,30,2572,18029,21401,23872,24003,510,379,24382,3271,30,2572,18029,21401,23872,24003,510,379,0,0,0,0,0,0,0,0,0,0,-88.0,220.0,-64.0,-213.0,-358.0,0.0,-351.0,-277.0,263.0,189.0,100,13.4,0.1,10.5,73.9,87.8,97.9,98.4,2.1,1.6,100,13.4,0.1,10.5,73.9,87.8,97.9,98.4,2.1,1.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,4,1,4,30,41,35,45,47,4,1,4,30,41,35,45,0,0,0,0,0,0,0,0,42.4,29.7,60.1,46.5,24.5,14.8,33.6,24.6,42.4,29.7,60.1,46.5,24.5,14.8,33.6,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000 barrels
758,USGC HSFO (PLATTS) - ICE FUTURES ENERGY DIV,220125,2022-01-25,02141B,IFED,1,21,24470,3051,94,2785,18387,21401,24223,24280,247,190,24470,3051,94,2785,18387,21401,24223,24280,247,190,0,0,0,0,0,0,0,0,0,0,1166.0,502.0,94.0,-474.0,1250.0,1761.0,1278.0,1381.0,-112.0,-215.0,100,12.5,0.4,11.4,75.1,87.5,99.0,99.2,1.0,0.8,100,12.5,0.4,11.4,75.1,87.5,99.0,99.2,1.0,0.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,5,1,5,28,42,35,47,50,5,1,5,28,42,35,47,0,0,0,0,0,0,0,0,44.1,31.6,61.9,48.9,23.9,14.3,32.8,22.6,44.1,31.6,61.9,48.9,23.9,14.3,32.8,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000 barrels
759,USGC HSFO (PLATTS) - ICE FUTURES ENERGY DIV,220118,2022-01-18,02141B,IFED,1,21,23304,2549,0,3259,17137,19640,22945,22899,359,405,23304,2549,0,3259,17137,19640,22945,22899,359,405,0,0,0,0,0,0,0,0,0,0,2600.0,394.0,0.0,644.0,1579.0,1983.0,2617.0,2627.0,-17.0,-27.0,100,10.9,0.0,14.0,73.5,84.3,98.5,98.3,1.5,1.7,100,10.9,0.0,14.0,73.5,84.3,98.5,98.3,1.5,1.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,5,0,5,30,41,36,46,48,5,0,5,30,41,36,46,0,0,0,0,0,0,0,0,44.3,34.5,63.0,52.6,22.1,16.1,31.0,24.8,44.3,34.5,63.0,52.6,22.1,16.1,31.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000 barrels
760,USGC HSFO (PLATTS) - ICE FUTURES ENERGY DIV,220111,2022-01-11,02141B,IFED,1,21,20704,2155,0,2615,15558,17657,20328,20272,376,432,20704,2155,0,2615,15558,17657,20328,20272,376,432,0,0,0,0,0,0,0,0,0,0,1444.0,477.0,0.0,217.0,673.0,1045.0,1367.0,1262.0,77.0,182.0,100,10.4,0.0,12.6,75.1,85.3,98.2,97.9,1.8,2.1,100,10.4,0.0,12.6,75.1,85.3,98.2,97.9,1.8,2.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,5,0,5,27,39,33,44,46,5,0,5,27,39,33,44,0,0,0,0,0,0,0,0,40.2,29.8,60.1,49.9,24.0,18.3,33.0,26.6,40.2,29.8,60.1,49.9,24.0,18.3,33.0,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000 barrels
761,USGC HSFO (PLATTS) - ICE FUTURES ENERGY DIV,220104,2022-01-04,02141B,IFED,1,21,19260,1678,0,2398,14885,16612,18961,19010,299,250,19260,1678,0,2398,14885,16612,18961,19010,299,250,0,0,0,0,0,0,0,0,0,0,-3933.0,-937.0,0.0,-441.0,-2505.0,-3412.0,-3883.0,-3853.0,-50.0,-80.0,100,8.7,0.0,12.5,77.3,86.3,98.4,98.7,1.6,1.3,100,8.7,0.0,12.5,77.3,86.3,98.4,98.7,1.6,1.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,5,0,5,27,39,33,44,46,5,0,5,27,39,33,44,0,0,0,0,0,0,0,0,39.3,29.9,57.6,50.9,25.2,19.3,32.9,27.1,39.3,29.9,57.6,50.9,25.2,19.3,32.9,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000 barrels
762,FUEL OIL-3% USGC/3.5% FOB RDAM - ICE FUTURES ENERGY DIV,220621,2022-06-21,02141C,IFED,1,21,12814,866,5373,1006,10788,6435,12660,12814,154,0,12814,866,5373,1006,10788,6435,12660,12814,154,0,0,0,0,0,0,0,0,0,0,0,993.0,0.0,1136.0,-50.0,1066.0,-93.0,1016.0,993.0,-23.0,0.0,100,6.8,41.9,7.9,84.2,50.2,98.8,100.0,1.2,0.0,100,6.8,41.9,7.9,84.2,50.2,98.8,100.0,1.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,3,3,4,24,18,29,23,36,3,3,4,24,18,29,23,0,0,0,0,0,0,0,0,36.6,58.6,63.7,80.6,35.0,52.8,56.0,69.0,36.6,58.6,63.7,80.6,35.0,52.8,56.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000 barrels
763,FUEL OIL-3% USGC/3.5% FOB RDAM - ICE FUTURES ENERGY DIV,220614,2022-06-14,02141C,IFED,1,21,11821,866,4237,1056,9722,6528,11644,11821,177,0,11821,866,4237,1056,9722,6528,11644,11821,177,0,0,0,0,0,0,0,0,0,0,0,-264.0,-25.0,-65.0,18.0,-257.0,-217.0,-264.0,-264.0,0.0,0.0,100,7.3,35.8,8.9,82.2,55.2,98.5,100.0,1.5,0.0,100,7.3,35.8,8.9,82.2,55.2,98.5,100.0,1.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,3,3,4,20,18,25,23,33,3,3,4,20,18,25,23,0,0,0,0,0,0,0,0,40.6,54.3,70.0,78.7,37.9,48.8,60.7,67.6,40.6,54.3,70.0,78.7,37.9,48.8,60.7,67.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000 barrels
764,FUEL OIL-3% USGC/3.5% FOB RDAM - ICE FUTURES ENERGY DIV,220607,2022-06-07,02141C,IFED,1,21,12085,891,4302,1038,9979,6745,11908,12085,177,0,12085,891,4302,1038,9979,6745,11908,12085,177,0,0,0,0,0,0,0,0,0,0,0,-3638.0,-264.0,-1744.0,225.0,-3574.0,-2119.0,-3613.0,-3638.0,-25.0,0.0,100,7.4,35.6,8.6,82.6,55.8,98.5,100.0,1.5,0.0,100,7.4,35.6,8.6,82.6,55.8,98.5,100.0,1.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,3,3,4,19,17,24,22,33,3,3,4,19,17,24,22,0,0,0,0,0,0,0,0,40.5,56.1,70.7,81.0,39.7,51.0,62.6,69.0,40.5,56.1,70.7,81.0,39.7,51.0,62.6,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000 barrels
765,FUEL OIL-3% USGC/3.5% FOB RDAM - ICE FUTURES ENERGY DIV,220531,2022-05-31,02141C,IFED,1,21,15723,1155,6046,813,13553,8864,15521,15723,202,0,15723,1155,6046,813,13553,8864,15521,15723,202,0,0,0,0,0,0,0,0,0,0,0,457.0,308.0,-17.0,-29.0,269.0,503.0,548.0,457.0,-91.0,0.0,100,7.3,38.5,5.2,86.2,56.4,98.7,100.0,1.3,0.0,100,7.3,38.5,5.2,86.2,56.4,98.7,100.0,1.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,3,3,4,22,18,27,23,34,3,3,4,22,18,27,23,0,0,0,0,0,0,0,0,38.3,55.2,64.5,79.4,36.9,52.6,59.4,70.5,38.3,55.2,64.5,79.4,36.9,52.6,59.4,70.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000 barrels
766,FUEL OIL-3% USGC/3.5% FOB RDAM - ICE FUTURES ENERGY DIV,220524,2022-05-24,02141C,IFED,1,21,15266,847,6063,842,13284,8361,14973,15266,293,0,15266,847,6063,842,13284,8361,14973,15266,293,0,0,0,0,0,0,0,0,0,0,0,781.0,45.0,135.0,44.0,674.0,602.0,763.0,781.0,18.0,0.0,100,5.5,39.7,5.5,87.0,54.8,98.1,100.0,1.9,0.0,100,5.5,39.7,5.5,87.0,54.8,98.1,100.0,1.9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,2,3,4,22,17,26,22,33,2,3,4,22,17,26,22,0,0,0,0,0,0,0,0,40.2,57.5,65.1,79.9,38.7,54.9,60.0,72.9,40.2,57.5,65.1,79.9,38.7,54.9,60.0,72.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000 barrels
767,FUEL OIL-3% USGC/3.5% FOB RDAM - ICE FUTURES ENERGY DIV,220517,2022-05-17,02141C,IFED,1,21,14485,802,5928,798,12610,7759,14210,14485,275,0,14485,802,5928,798,12610,7759,14210,14485,275,0,0,0,0,0,0,0,0,0,0,0,-343.0,-75.0,60.0,60.0,-328.0,-463.0,-343.0,-343.0,0.0,0.0,100,5.5,40.9,5.5,87.1,53.6,98.1,100.0,1.9,0.0,100,5.5,40.9,5.5,87.1,53.6,98.1,100.0,1.9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,2,3,4,23,17,27,22,33,2,3,4,23,17,27,22,0,0,0,0,0,0,0,0,42.3,58.6,67.9,79.3,40.7,55.6,62.9,71.6,42.3,58.6,67.9,79.3,40.7,55.6,62.9,71.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000 barrels
768,FUEL OIL-3% USGC/3.5% FOB RDAM - ICE FUTURES ENERGY DIV,220510,2022-05-10,02141C,IFED,1,21,14828,877,5868,738,12938,8222,14553,14828,275,0,14828,877,5868,738,12938,8222,14553,14828,275,0,0,0,0,0,0,0,0,0,0,0,131.0,-10.0,164.0,8.0,119.0,-41.0,117.0,131.0,14.0,0.0,100,5.9,39.6,5.0,87.3,55.4,98.1,100.0,1.9,0.0,100,5.9,39.6,5.0,87.3,55.4,98.1,100.0,1.9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,2,3,4,22,17,26,22,33,2,3,4,22,17,26,22,0,0,0,0,0,0,0,0,39.1,59.7,66.4,81.3,37.6,56.9,61.7,74.0,39.1,59.7,66.4,81.3,37.6,56.9,61.7,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000 barrels
769,FUEL OIL-3% USGC/3.5% FOB RDAM - ICE FUTURES ENERGY DIV,220503,2022-05-03,02141C,IFED,1,21,14697,887,5704,730,12819,8263,14436,14697,261,0,14697,887,5704,730,12819,8263,14436,14697,261,0,0,0,0,0,0,0,0,0,0,0,-3571.0,146.0,-802.0,-272.0,-3521.0,-2497.0,-3647.0,-3571.0,76.0,0.0,100,6.0,38.8,5.0,87.2,56.2,98.2,100.0,1.8,0.0,100,6.0,38.8,5.0,87.2,56.2,98.2,100.0,1.8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,2,3,4,24,17,28,22,34,2,3,4,24,17,28,22,0,0,0,0,0,0,0,0,39.5,59.6,65.7,81.7,37.9,56.8,61.0,74.2,39.5,59.6,65.7,81.7,37.9,56.8,61.0,74.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000 barrels
